CODIGO;INCLUSAO
216647;2026-04-06
148234;2019-10-17
149286;2019-10-24
217490;2026-06-18
209327;2024-05-15
216792;2026-04-14
200181;2020-09-01
205383;2022-08-22
212843;2025-04-29
153441;2019-11-06
124677;2019-07-11
202219;2021-02-18
203904;2021-11-25
51517;2016-04-27
205544;2022-09-19
93449;2018-07-19
50152;2010-09-15
120539;2019-05-29
57033;2017-01-06
76946;2018-02-02
65347;2017-06-20
96512;2018-08-15
204449;2022-04-27
82185;2018-04-23
50921;2012-11-06
207958;2023-11-06
160673;2019-12-09
203252;2021-08-17
216480;2026-03-19
208997;2024-04-10
50366;2010-10-08
78985;2018-02-19
50579;2011-07-25
50946;2013-01-08
204586;2022-04-05
103772;2018-11-07
50648;2011-10-27
101670;2018-10-08
50929;2012-11-19
204214;2022-01-28
204444;2022-03-10
217353;2026-07-03
211342;2024-12-26
205392;2022-08-24
205282;2022-08-05
206144;2023-02-02
210690;2024-09-25
203018;2021-07-19
190594;2020-06-02
206541;2023-04-18
51014;2013-03-15
70727;2017-11-24
132866;2019-08-12
156482;2019-11-14
51518;2016-04-27
202975;2021-07-15
208637;2024-02-15
51110;2013-10-29
50575;2011-07-12
144082;2019-09-30
104814;2018-11-22
202848;2021-07-01
114361;2019-04-15
210788;2024-10-04
50706;2012-03-28
51981;2016-11-21
163845;2020-01-17
214708;2025-10-10
106876;2019-01-09
207954;2023-10-27
202598;2021-05-19
213068;2025-05-16
211225;2024-11-29
210346;2024-09-03
211452;2025-01-15
208424;2024-01-18
50922;2012-11-06
51498;2016-04-13
213453;2025-06-24
196968;2020-08-06
51520;2016-04-27
51519;2016-04-27
207237;2023-07-14
207046;2023-06-26
103749;2018-10-26
50153;2010-09-15
204733;2022-05-06
215145;2025-11-25
145091;2019-10-01
62171;2017-04-07
209095;2024-04-23
202569;2021-05-11
215310;2025-12-15
208571;2024-02-05
215767;2026-02-02
103766;2018-11-12
208082;2023-11-21
63297;2017-05-31
211303;2024-12-12
217070;2026-05-15
190545;2020-05-26
50460;2011-03-17
103776;2018-11-08
206493;2023-04-11
136944;2019-08-29
167962;2020-02-05
217076;2026-05-13
212554;2025-04-07
215181;2025-12-08
82071;2018-03-21
215697;2026-02-05
50446;2011-03-14
200338;2020-09-23
212468;2025-04-01
213602;2025-07-08
50995;2013-02-19
207255;2023-07-18
202239;2021-02-22
212266;2025-03-17
208863;2024-03-15
211507;2025-01-14
210970;2024-10-29
201082;2021-01-21
202983;2021-07-14
157502;2019-11-18
206052;2023-01-13
51250;2014-10-28
214630;2025-09-30
213242;2025-06-02
50273;2010-09-28
50578;2011-07-18
101708;2018-10-16
51521;2016-04-27
202654;2021-06-01
216999;2026-05-07
209157;2024-04-29
213403;2025-06-20
213847;2025-08-07
51181;2014-04-01
122583;2019-06-13
88250;2018-05-10
50492;2011-04-26
116471;2019-05-06
94456;2018-07-23
203202;2021-08-10
62208;2017-04-26
50277;2010-09-28
50154;2010-09-15
51984;2016-11-22
209925;2024-07-16
50006;2010-08-12
203172;2021-08-05
207646;2023-09-11
57057;2017-01-24
216685;2026-04-16
211930;2025-02-14
200928;2020-12-15
50717;2012-04-17
208440;2024-01-19
215100;2025-12-01
206018;2023-01-09
206401;2023-03-23
206721;2023-05-15
216840;2026-04-20
51893;2016-10-11
50842;2012-09-05
194736;2020-06-29
204473;2022-03-23
211574;2025-01-20
215807;2026-02-05
208371;2024-01-15
51779;2016-08-31
214018;2025-08-25
75854;2018-01-15
208339;2024-01-12
216863;2026-04-23
50881;2012-09-28
207724;2023-09-25
51776;2016-08-30
74826;2018-01-09
207044;2023-06-22
207043;2023-06-22
207042;2023-06-22
164865;2020-01-20
200984;2021-01-04
207479;2023-08-14
213480;2025-06-25
89293;2018-05-17
155463;2019-11-11
51407;2015-10-15
212505;2025-04-03
209335;2024-05-20
211639;2025-01-24
212065;2025-02-25
206066;2023-01-16
61088;2017-02-17
215439;2025-12-29
50305;2010-09-29
123631;2019-07-01
51783;2016-08-31
205945;2022-12-19
206353;2023-03-14
213720;2025-07-24
50781;2012-06-22
214375;2025-09-30
50433;2011-02-11
114345;2019-04-11
82083;2018-03-27
204923;2022-06-13
217536;2026-06-25
70744;2017-11-29
212828;2025-04-28
200658;2020-10-28
119502;2019-05-20
107983;2019-02-08
210351;2024-09-03
213827;2025-08-01
202365;2021-03-12
207537;2023-08-23
50093;2010-09-02
203932;2021-12-02
50466;2011-03-23
66422;2017-07-24
213995;2025-08-21
204392;2022-02-24
209378;2024-05-21
51888;2016-10-11
210762;2024-10-02
50520;2011-05-26
217384;2026-06-26
114246;2019-04-02
202967;2021-07-14
204821;2022-05-25
152362;2019-10-31
211619;2025-01-24
214324;2025-09-16
160675;2019-12-09
207871;2023-10-10
203999;2021-12-15
207854;2023-10-06
114350;2019-04-11
81051;2018-03-13
213493;2025-06-26
51906;2016-10-24
82075;2018-03-21
208651;2024-02-22
217047;2026-05-15
216841;2026-04-22
121576;2019-06-12
101678;2018-10-09
203491;2021-09-23
203892;2021-11-25
202169;2021-02-08
211550;2025-01-17
88280;2018-05-14
213336;2025-06-12
82091;2018-03-28
86215;2018-05-04
207070;2023-06-28
202696;2021-06-15
204075;2022-01-06
110037;2019-02-25
200173;2020-09-03
212389;2025-03-28
200186;2020-09-01
208456;2024-01-22
206149;2023-02-02
212928;2025-05-06
207717;2023-09-20
214152;2025-08-27
208831;2024-03-12
208337;2024-01-10
214234;2025-09-02
212919;2025-05-06
217110;2026-05-13
208392;2024-01-16
207605;2023-09-01
216646;2026-03-31
213078;2025-05-19
212438;2025-03-28
210109;2024-08-07
207154;2023-07-05
212881;2025-05-02
212879;2025-05-02
212880;2025-05-02
210335;2024-09-02
214139;2025-08-27
205464;2022-09-05
202830;2021-06-26
204843;2022-05-30
203413;2021-09-12
204911;2022-06-08
202649;2021-05-31
195786;2020-07-03
202648;2021-05-31
195785;2020-07-03
195784;2020-07-03
206479;2023-04-06
212841;2025-04-29
214711;2025-10-23
98572;2018-09-04
190568;2020-05-28
209708;2024-06-28
200065;2020-08-19
214732;2025-10-13
168984;2020-02-10
200576;2020-10-19
50265;2010-09-27
202412;2021-04-05
216602;2026-04-08
216291;2026-03-05
207829;2023-10-03
215024;2025-11-18
212349;2025-03-25
216368;2026-03-11
211035;2024-11-07
125737;2019-07-26
203400;2021-09-09
203587;2021-10-07
214867;2025-10-20
200738;2020-11-12
213967;2025-08-13
168976;2020-02-14
203418;2021-09-13
210271;2024-08-27
207454;2023-08-11
51945;2016-11-04
97544;2018-08-23
206724;2023-05-16
213139;2025-05-22
161711;2019-12-17
50754;2012-05-21
133882;2019-08-15
214537;2025-09-25
209825;2024-07-10
205041;2022-07-04
202360;2021-03-10
166924;2020-01-30
200770;2020-11-17
202407;2021-03-25
164889;2020-01-21
206497;2023-04-11
170025;2020-02-14
51241;2014-10-10
202727;2021-06-22
217477;2026-06-30
217124;2026-05-14
50631;2011-09-16
217043;2026-05-11
215567;2026-01-09
215669;2026-01-16
209083;2024-04-22
206014;2023-01-09
210356;2024-09-03
202721;2021-06-21
106872;2019-01-08
184425;2020-04-30
206112;2023-01-27
202964;2021-07-13
51936;2016-11-01
207287;2023-07-21
213534;2025-07-01
208943;2024-04-02
200672;2020-12-14
213588;2025-07-17
210908;2024-10-21
214279;2025-09-05
205303;2022-08-08
214734;2025-10-13
211690;2025-01-29
211272;2024-12-09
208859;2024-03-14
204420;2022-03-07
217500;2026-07-03
206450;2023-04-03
214106;2025-08-25
216511;2026-03-25
208454;2024-01-22
82169;2018-04-16
214290;2025-09-08
200427;2020-10-01
216177;2026-02-27
212916;2025-05-06
207746;2023-09-25
217428;2026-06-15
142067;2019-09-23
216117;2026-02-19
206170;2023-02-06
207729;2023-09-25
216285;2026-03-05
93410;2018-07-12
213029;2025-05-14
209837;2024-07-15
213902;2025-08-08
211081;2024-11-13
204774;2022-05-13
204758;2022-05-12
205076;2022-07-07
204320;2022-03-07
209725;2024-06-27
62202;2017-04-26
198003;2020-08-11
51951;2016-11-08
213688;2025-07-18
92373;2018-06-22
209549;2024-06-12
215565;2026-02-02
145096;2019-10-02
50210;2010-09-17
51749;2016-07-25
76889;2018-01-22
51786;2016-09-01
192639;2020-06-10
71750;2017-12-04
203091;2021-07-29
210937;2024-10-24
50352;2010-10-07
213261;2025-06-04
209651;2024-06-21
211473;2025-01-14
153434;2019-11-05
204452;2022-03-11
67600;2017-10-04
202492;2021-04-12
213581;2025-07-09
114256;2019-03-29
216390;2026-03-12
67586;2017-09-27
70665;2017-10-27
211940;2025-02-17
66457;2017-08-14
217061;2026-05-15
198011;2020-08-11
216424;2026-03-20
51522;2016-04-28
214172;2025-09-03
185466;2020-05-13
214534;2025-10-06
204138;2022-01-13
210915;2024-10-21
213382;2025-06-16
203608;2021-10-08
215702;2026-02-02
207873;2023-10-11
212612;2025-04-09
208902;2024-03-25
66417;2017-07-20
200926;2020-12-14
204325;2022-02-15
213243;2025-06-02
215358;2025-12-16
202724;2021-06-24
209606;2024-06-14
210844;2024-10-11
207251;2023-07-18
216492;2026-03-20
207612;2023-09-04
217389;2026-06-12
204943;2022-06-15
211889;2025-02-12
50963;2013-01-18
210702;2024-09-26
210026;2024-07-29
216232;2026-03-03
209766;2024-07-02
209969;2024-07-23
205211;2022-07-25
208840;2024-03-14
203004;2021-07-16
213980;2025-08-18
201086;2021-01-21
217494;2026-06-18
212996;2025-05-12
115419;2019-04-23
217369;2026-06-12
212747;2025-04-17
81055;2018-03-14
206332;2023-03-10
100591;2018-09-13
208485;2024-01-24
50317;2010-09-29
217170;2026-05-27
207078;2023-06-28
114341;2019-04-10
202247;2021-02-22
203955;2021-12-09
211208;2024-11-28
131809;2019-08-05
212056;2025-02-24
215770;2026-01-22
202604;2021-05-26
208612;2024-02-08
93393;2018-06-29
57038;2017-01-10
202107;2021-01-27
114340;2019-04-10
210365;2024-09-04
90324;2018-06-05
204867;2022-06-02
66437;2017-07-31
51579;2016-05-09
155468;2019-11-11
147161;2019-10-10
202106;2021-01-27
217654;2026-07-07
214213;2025-09-03
78994;2018-02-21
215512;2026-01-09
67587;2017-09-28
200965;2020-12-18
211911;2025-02-13
205745;2022-10-24
205161;2022-07-19
216987;2026-05-21
216258;2026-03-09
207591;2023-08-31
86213;2018-05-04
205749;2022-10-25
114325;2019-04-08
51452;2016-02-04
214332;2025-09-17
196906;2020-07-24
204196;2022-01-26
215505;2026-01-14
50309;2010-09-29
159652;2019-12-03
76954;2018-02-06
152367;2019-11-04
204747;2022-05-11
212933;2025-05-07
216090;2026-02-18
210643;2024-09-23
216327;2026-03-09
210076;2024-08-02
212369;2025-03-26
62183;2017-04-18
211268;2024-12-09
210303;2024-08-29
205753;2022-10-31
205264;2022-08-03
215174;2025-11-24
213911;2025-08-06
203591;2021-10-07
160664;2019-12-05
216065;2026-02-13
200561;2020-10-15
216552;2026-03-25
212214;2025-03-13
207168;2023-07-07
98549;2018-08-24
215775;2026-02-23
209093;2024-04-23
115450;2019-05-02
202679;2021-06-09
210259;2024-08-27
74821;2018-01-08
205512;2022-09-14
205642;2022-10-06
216191;2026-03-03
203606;2021-10-08
214521;2025-09-24
196940;2020-07-30
67549;2017-09-21
214562;2025-10-02
206026;2023-01-11
205096;2022-07-13
213099;2025-05-21
214348;2025-09-26
210237;2024-08-26
215871;2026-01-30
207607;2023-09-04
170028;2020-02-14
213654;2025-07-17
208921;2024-03-28
217501;2026-06-22
50111;2010-09-08
208786;2024-03-05
204849;2022-05-30
182296;2020-04-01
163863;2020-01-17
216033;2026-02-13
158576;2019-11-27
200666;2020-10-29
213298;2025-06-09
202146;2021-02-03
200592;2020-10-21
211968;2025-02-19
208876;2024-03-19
202838;2021-07-04
217115;2026-05-15
208994;2024-04-09
209934;2024-07-17
208849;2024-03-13
207448;2023-08-09
210074;2024-08-02
213384;2025-06-16
113147;2019-03-22
211098;2024-11-14
204396;2022-02-25
173112;2020-02-21
205539;2022-09-19
206299;2023-03-06
210824;2024-10-09
212692;2025-04-14
209164;2024-04-29
214489;2025-09-25
122592;2019-06-17
170019;2020-02-14
106924;2019-01-22
199030;2020-08-14
203398;2021-09-22
180275;2020-03-24
212060;2025-02-25
213520;2025-06-30
117480;2019-05-10
205057;2022-07-06
212679;2025-04-14
200872;2020-12-03
216855;2026-04-23
170026;2020-02-14
205794;2022-11-07
209770;2024-07-02
50397;2010-12-06
115418;2019-04-23
97540;2018-08-21
164885;2020-01-21
211886;2025-02-18
199036;2020-08-17
114175;2019-03-25
211588;2025-01-22
194725;2020-06-26
212081;2025-02-26
202932;2021-07-08
208240;2023-12-21
207130;2023-07-04
214899;2025-11-05
213745;2025-07-25
214706;2025-10-10
196848;2020-07-13
206930;2023-06-14
202810;2021-06-26
51523;2016-04-28
209695;2024-06-26
216483;2026-03-19
211091;2024-11-14
215022;2025-11-06
67616;2017-10-09
214472;2025-09-22
213649;2025-07-17
200696;2020-11-04
204667;2022-04-25
205772;2022-11-09
202516;2021-04-16
213804;2025-08-12
216956;2026-04-30
210869;2024-10-15
216986;2026-05-08
208418;2024-01-18
203824;2021-11-16
210066;2024-08-01
211042;2024-11-08
206686;2023-05-11
208430;2024-01-18
206740;2023-05-18
200847;2020-11-26
114233;2019-03-26
215375;2025-12-19
209640;2024-06-19
208110;2023-11-23
204393;2022-02-24
106846;2018-12-13
63270;2017-05-22
73791;2017-12-19
208714;2024-02-27
204874;2022-06-03
213512;2025-06-27
215914;2026-02-20
203447;2021-09-17
207793;2023-09-29
121550;2019-06-03
215101;2025-11-18
208128;2023-11-28
96513;2018-08-15
211374;2025-01-07
210235;2024-08-23
211683;2025-01-28
205592;2022-10-03
150315;2019-10-28
205735;2022-10-21
211461;2025-01-13
209280;2024-05-09
82112;2018-04-04
51875;2016-09-29
205540;2022-09-20
204344;2022-02-15
50128;2010-09-09
51524;2016-04-28
51442;2016-02-01
127772;2019-07-31
213992;2025-08-18
210375;2024-09-09
81041;2018-03-09
205559;2022-09-21
213631;2025-07-15
66511;2017-09-04
203735;2021-10-29
216466;2026-03-18
216026;2026-02-20
213725;2025-07-22
206951;2023-06-16
215406;2025-12-23
213344;2025-06-12
212052;2025-02-24
212614;2025-04-09
208626;2024-02-09
202349;2021-03-08
210238;2024-08-26
209241;2024-05-07
51814;2016-09-09
204212;2022-01-27
211092;2024-11-14
162784;2020-01-09
210919;2024-10-22
50369;2010-10-08
208066;2023-11-17
212896;2025-05-05
204565;2022-04-04
182297;2020-04-02
211985;2025-02-19
202576;2021-05-12
51479;2016-03-04
208839;2024-03-14
208991;2024-04-10
208545;2024-02-01
210648;2024-09-20
202520;2021-04-20
114406;2019-04-17
50138;2010-09-14
216306;2026-03-09
209742;2024-06-28
114298;2019-04-05
162765;2020-01-06
201096;2021-01-22
209209;2024-05-03
206706;2023-05-12
206465;2023-04-04
200493;2020-10-09
67537;2017-09-14
162792;2020-01-14
208439;2024-01-19
213141;2025-06-04
200473;2020-10-08
58067;2017-02-03
203633;2021-10-18
148238;2019-10-18
76936;2018-02-01
216153;2026-02-24
111057;2019-03-07
207048;2023-06-23
207860;2023-10-10
50623;2011-09-05
204424;2022-03-07
50632;2011-09-16
211660;2025-01-27
212749;2025-04-17
211266;2024-12-09
206644;2023-05-05
213874;2025-08-12
122598;2019-06-18
203916;2021-11-29
202585;2021-05-14
205234;2022-07-27
208821;2024-03-13
211037;2024-11-07
97546;2018-09-03
70655;2017-10-26
205307;2022-08-09
206383;2023-03-20
205990;2023-01-04
217030;2026-05-08
166909;2020-01-28
211220;2024-11-28
50007;2010-08-12
211994;2025-02-25
106943;2019-01-31
204773;2022-05-13
204970;2022-06-24
133890;2019-08-19
211409;2025-01-21
216724;2026-04-09
212712;2025-04-15
169021;2020-02-14
207887;2023-10-16
115445;2019-04-30
200901;2020-12-08
103768;2018-11-05
211458;2025-01-13
215048;2025-11-17
209614;2024-06-18
213269;2025-06-05
214625;2025-10-01
51525;2016-04-28
210016;2024-07-29
210007;2024-07-26
202693;2021-06-16
216829;2026-04-17
80040;2018-03-07
66446;2017-08-02
51255;2014-11-06
66407;2017-07-19
74793;2017-12-20
203263;2021-08-18
148216;2019-10-16
88278;2018-05-14
210001;2024-07-26
201039;2021-01-13
202447;2021-04-05
209041;2024-04-17
214969;2025-11-04
204958;2022-06-22
212270;2025-03-17
208850;2024-03-14
209576;2024-06-12
114196;2019-03-25
207684;2023-09-18
208155;2023-12-01
200271;2020-09-15
202162;2021-02-05
200662;2020-10-28
201048;2021-01-14
208787;2024-03-05
214409;2025-09-26
204682;2022-04-28
147146;2019-10-09
138987;2019-09-04
61083;2017-02-16
217472;2026-06-17
201083;2021-01-21
204792;2022-05-19
216601;2026-04-02
212445;2025-03-31
72789;2017-12-14
62186;2017-04-19
63301;2017-05-31
207961;2023-10-30
203191;2021-08-09
202966;2021-07-13
213537;2025-07-01
202882;2021-07-06
212736;2025-04-16
210930;2024-10-23
204569;2022-04-04
51342;2015-05-29
209659;2024-06-21
200258;2020-09-09
209353;2024-05-17
216668;2026-04-09
210909;2024-10-22
207223;2023-07-13
212480;2025-04-01
161714;2019-12-17
213266;2025-06-04
204181;2022-01-24
210032;2024-07-29
76908;2018-01-24
200719;2020-11-09
51526;2016-04-28
204575;2022-04-04
90335;2018-06-06
50056;2010-08-30
212237;2025-03-14
213793;2025-08-04
114267;2019-04-02
204636;2022-04-14
207747;2023-09-25
209582;2024-06-12
50135;2010-09-14
203686;2021-10-25
215723;2026-02-02
51527;2016-04-28
51528;2016-04-28
106880;2019-01-10
204382;2022-02-22
50362;2010-10-08
99584;2018-09-12
206311;2023-03-08
212945;2025-05-07
206189;2023-02-10
202652;2021-05-31
208108;2023-11-23
98555;2018-08-29
208152;2023-11-30
204268;2022-02-04
106877;2019-01-10
51973;2016-11-18
50370;2010-10-08
51529;2016-04-28
208329;2024-01-09
202825;2021-06-26
183341;2020-04-14
210663;2024-09-24
205596;2022-09-27
213188;2025-05-28
50398;2010-12-08
51072;2013-07-12
205695;2022-10-17
200975;2021-01-05
207959;2023-10-30
208010;2023-11-07
195770;2020-07-01
215297;2025-12-09
101686;2018-10-10
209413;2024-05-22
202577;2021-05-12
213814;2025-08-08
205047;2022-07-05
216271;2026-03-05
212549;2025-04-04
211017;2024-11-05
217458;2026-07-03
76935;2018-02-01
215343;2025-12-19
206605;2023-05-02
211888;2025-02-12
215315;2025-12-16
212718;2025-04-16
206545;2023-04-18
214905;2025-10-24
212342;2025-03-24
205341;2022-08-17
214227;2025-09-04
50727;2012-04-26
62245;2017-05-10
210039;2024-07-31
162786;2020-01-10
205831;2022-11-21
76920;2018-01-29
205091;2022-07-12
211581;2025-02-05
208064;2023-11-17
215126;2025-11-19
208957;2024-04-04
203342;2021-08-27
211637;2025-01-24
206304;2023-03-20
215247;2025-12-02
203615;2021-10-13
214051;2025-08-20
209027;2024-04-16
212563;2025-04-07
216758;2026-04-10
111092;2019-03-12
214517;2025-09-25
200829;2020-11-25
209145;2024-04-26
209047;2024-04-17
216242;2026-03-04
206872;2023-06-07
213794;2025-07-30
203260;2021-08-18
214020;2025-08-18
214675;2025-10-15
155477;2019-11-13
123635;2019-07-03
207789;2023-09-29
51737;2016-07-08
50142;2010-09-14
50354;2010-10-07
173111;2020-02-21
82117;2018-04-05
51001;2013-02-26
114332;2019-04-09
217069;2026-05-14
90328;2018-06-05
70712;2017-11-16
214229;2025-09-09
214822;2025-10-15
200989;2021-01-04
214359;2025-09-25
50144;2010-09-14
51959;2016-11-14
200091;2020-08-21
202951;2021-07-12
212627;2025-04-10
51231;2014-09-16
50662;2011-11-28
210892;2024-10-17
215483;2026-01-12
167970;2020-02-05
213852;2025-08-05
205210;2022-07-22
205112;2022-07-15
212815;2025-04-25
212640;2025-04-10
212887;2025-05-02
106852;2018-12-18
103754;2018-10-29
212634;2025-04-10
114178;2019-03-25
204617;2022-04-14
217364;2026-06-10
210037;2024-07-31
202313;2021-03-02
215935;2026-02-20
215552;2026-02-02
123633;2019-07-01
205624;2022-10-03
216155;2026-02-24
207669;2023-09-14
169005;2020-02-13
215928;2026-02-13
202216;2021-02-17
208683;2024-02-21
215404;2025-12-19
215663;2026-01-27
200668;2020-10-29
209393;2024-05-21
206387;2023-03-20
211918;2025-02-14
203103;2021-07-30
114280;2019-04-03
205591;2022-09-26
61104;2017-03-03
203461;2021-09-20
215845;2026-01-30
50750;2012-05-17
213515;2025-06-27
206323;2023-03-10
196934;2020-07-30
207286;2023-07-21
209932;2024-07-17
51773;2016-08-26
210998;2024-11-04
102738;2018-10-24
211274;2024-12-09
50290;2010-09-28
207546;2023-08-25
51834;2016-09-15
200753;2020-11-16
215114;2025-12-03
82172;2018-04-17
150309;2019-10-28
204015;2021-12-17
208426;2024-01-18
161709;2019-12-17
202419;2021-03-30
50681;2012-02-03
200701;2020-11-05
51530;2016-04-29
209225;2024-05-03
201025;2021-01-11
209523;2024-06-04
208347;2024-01-15
215862;2026-01-30
161726;2019-12-20
109009;2019-02-15
82175;2018-04-18
210201;2024-08-19
79024;2018-02-28
206404;2023-03-23
213673;2025-07-16
51435;2016-01-15
197985;2020-08-10
200765;2020-11-16
200722;2020-11-09
202845;2021-07-04
210714;2024-09-30
101660;2018-10-05
200377;2020-09-29
204909;2022-06-08
215478;2026-01-12
209780;2024-07-03
70716;2017-11-21
113158;2019-03-23
208357;2024-01-12
207412;2023-08-07
208499;2024-01-26
204363;2022-02-17
209856;2024-07-15
215733;2026-01-21
215880;2026-01-30
206391;2023-03-21
205343;2022-08-17
215854;2026-01-29
208628;2024-02-09
51929;2016-10-28
122593;2019-06-18
62221;2017-05-03
210013;2024-07-26
51464;2016-02-15
51795;2016-09-01
51531;2016-04-29
183383;2020-04-22
205077;2022-07-07
131803;2019-08-05
200981;2021-01-22
203289;2021-08-20
217205;2026-05-25
51904;2016-10-20
92345;2018-06-12
63260;2017-05-17
102725;2018-10-19
206446;2023-03-31
214921;2025-10-24
201051;2021-01-14
50745;2012-05-11
96509;2018-08-14
206675;2023-05-10
54003;2016-11-30
51980;2016-11-21
50386;2010-11-16
81057;2018-03-16
51532;2016-04-29
207183;2023-07-10
212150;2025-03-10
50355;2010-10-07
67613;2017-10-05
98560;2018-08-29
207513;2023-08-21
51317;2015-03-23
76949;2018-02-05
203206;2021-08-12
206570;2023-04-24
204609;2022-04-11
215605;2026-01-16
106869;2019-01-07
208766;2024-03-01
50079;2010-09-01
50914;2012-10-29
204228;2022-01-31
50392;2010-11-30
132874;2019-08-13
88251;2018-05-10
214635;2025-10-02
200852;2020-11-30
66441;2017-08-01
114234;2019-03-26
74820;2018-01-07
51533;2016-04-29
193707;2020-06-24
203720;2021-10-28
51247;2014-10-24
208007;2023-11-07
